시도명,사고위험지역명,반경내카메라수,총사고건수,총사망자수,총중상자수,위험점수,카메라효율,카메라효과비율,과잉세분화,위도,경도
경기,경기도 고양시일산동구내에서 2024년도에 반경50m 이내 다른사고8건 이상 지역,1,16,0,1,21,21.0,0.0,과잉(재배치1순위),37.655845755222586,126.76823020353613
서울,서울특별시 도봉구내에서 2017년도에 반경50m 이내 다른사고8건 이상 지역,1,12,0,2,22,22.0,0.0,과잉(재배치1순위),37.66530717520045,127.03255745367656
경기,경기도 하남시내에서 2020년도에 반경80m 이내 다른사고10건 이상 지역,1,12,0,2,22,22.0,0.0,과잉(재배치1순위),37.54348180248768,127.21371079160684
경남,경상남도 거제시내에서 2020년도에 반경50m 이내 다른사고8건 이상 지역,2,9,0,7,44,22.0,0.0,과잉(재배치1순위),34.89471404979844,128.62237071728438
경북,경상북도 김천시내에서 2024년도에 반경100m 이내 다른사고4건 이상 지역,1,7,0,3,22,22.0,0.0,과잉(재배치1순위),36.12130819662971,128.12248801944034
경남,경상남도 창원시 의창구내에서 2024년도에 반경50m 이내 다른사고6건 이상 지역,1,12,0,2,22,22.0,0.0,과잉(재배치1순위),35.26211091682519,128.63074010796925
부산,부산광역시 연제구내에서 2018년도에 반경50m 이내 다른사고6건 이상 지역,1,8,0,3,23,23.0,0.0,과잉(재배치1순위),35.192891880944224,129.10509715951358
세종,세종특별자치시 세종특별자치시내에서 2018년도에 반경50m 이내 다른사고8건 이상 지역,1,8,0,3,23,23.0,0.0,과잉(재배치1순위),36.50483113615011,127.23880241353612
경남,경상남도 밀양시내에서 2019년도에 반경100m 이내 다른사고6건 이상 지역,2,11,0,7,46,23.0,0.0,과잉(재배치1순위),35.48818979534043,128.75497608112775
경기,경기도 군포시내에서 2021년도에 반경50m 이내 다른사고8건 이상 지역,1,8,0,3,23,23.0,0.0,과잉(재배치1순위),37.37478601775597,126.93363706242462
경기,경기도 하남시내에서 2021년도에 반경80m 이내 다른사고10건 이상 지역,1,13,0,2,23,23.0,0.0,과잉(재배치1순위),37.56905758195285,127.18357138106195
부산,부산광역시 사하구내에서 2022년도에 반경50m 이내 다른사고8건 이상 지역,1,8,0,3,23,23.0,0.0,과잉(재배치1순위),35.10457522747472,128.97431793278884
울산,울산광역시 중구내에서 2022년도에 반경50m 이내 다른사고6건 이상 지역,1,8,0,3,23,23.0,0.0,과잉(재배치1순위),35.55914187177393,129.30758530947642
경기,경기도 고양시일산동구내에서 2019년도에 반경50m 이내 다른사고12건 이상 지역,2,17,0,6,47,23.5,0.0,과잉(재배치1순위),37.66679122934576,126.76734060605887
충북,충청북도 청주시 상당구내에서 2021년도에 반경50m 이내 다른사고8건 이상 지역,2,12,0,7,47,23.5,0.0,과잉(재배치1순위),36.62768201267296,127.49111769779836
경기,경기도 하남시내에서 2017년도에 반경100m 이내 다른사고6건 이상 지역,1,9,0,3,24,24.0,0.0,과잉(재배치1순위),37.569435931143204,127.18349052057336
경기,경기도 안양시만안구내에서 2018년도에 반경50m 이내 다른사고6건 이상 지역,1,9,0,3,24,24.0,0.0,과잉(재배치1순위),37.39716989798437,126.92304124121397
서울,서울특별시 강서구내에서 2019년도에 반경50m 이내 다른사고4건 이상 지역,1,9,0,3,24,24.0,0.0,과잉(재배치1순위),37.563139188932,126.83126398054202
부산,부산광역시 사하구내에서 2020년도에 반경50m 이내 다른사고8건 이상 지역,1,9,0,3,24,24.0,0.0,과잉(재배치1순위),35.10082196026463,128.95889102972015
경기,경기도 군포시내에서 2023년도에 반경100m 이내 다른사고6건 이상 지역,1,9,0,3,24,24.0,0.0,과잉(재배치1순위),37.32957012567716,126.91625421030808
경기,경기도 가평군내에서 2024년도에 반경100m 이내 다른사고4건 이상 지역,1,9,0,3,24,24.0,0.0,과잉(재배치1순위),37.833350210670496,127.51121406164431
충북,충청북도 청주시 상당구내에서 2017년도에 반경50m 이내 다른사고8건 이상 지역,2,9,0,8,49,24.5,0.0,과잉(재배치1순위),36.61930736307661,127.49724700530696
경기,경기도 하남시내에서 2018년도에 반경50m 이내 다른사고8건 이상 지역,1,10,0,3,25,25.0,0.0,과잉(재배치1순위),37.53729582254258,127.2239780175243
경북,경상북도 영주시내에서 2018년도에 반경100m 이내 다른사고4건 이상 지역,1,5,0,4,25,25.0,0.0,과잉(재배치1순위),36.82784035388769,128.6276722594085
충북,충청북도 청주시 상당구내에서 2020년도에 반경50m 이내 다른사고8건 이상 지역,1,10,0,3,25,25.0,0.0,과잉(재배치1순위),36.627763158833794,127.49130782837571
충북,충청북도 청주시 상당구내에서 2021년도에 반경50m 이내 다른사고8건 이상 지역,1,10,0,3,25,25.0,0.0,과잉(재배치1순위),36.60709117843571,127.51349412319485
전북,전라북도 완주군내에서 2021년도에 반경100m 이내 다른사고4건 이상 지역,1,5,0,4,25,25.0,0.0,과잉(재배치1순위),35.913398032237,127.07033536562365
경기,경기도 용인시수지구내에서 2022년도에 반경50m 이내 다른사고8건 이상 지역,1,10,0,3,25,25.0,0.0,과잉(재배치1순위),37.31341084686675,127.08110983318886
경남,경상남도 창원시 마산합포구내에서 2022년도에 반경50m 이내 다른사고6건 이상 지역,1,10,0,3,25,25.0,0.0,과잉(재배치1순위),35.18306189962285,128.55921203961333
경기,경기도 파주시내에서 2024년도에 반경80m 이내 다른사고10건 이상 지역,2,11,0,8,51,25.5,0.0,과잉(재배치1순위),37.728276146433615,126.72873270915716
울산,울산광역시 중구내에서 2019년도에 반경50m 이내 다른사고8건 이상 지역,1,11,0,3,26,26.0,0.0,과잉(재배치1순위),35.56411973607434,129.328980047144
충북,충청북도 청주시 서원구내에서 2019년도에 반경50m 이내 다른사고8건 이상 지역,1,11,0,3,26,26.0,0.0,과잉(재배치1순위),36.61774688237119,127.48392788182063
경기,경기도 파주시내에서 2022년도에 반경80m 이내 다른사고10건 이상 지역,1,11,0,3,26,26.0,0.0,과잉(재배치1순위),37.86312376074837,126.78535651840765
부산,부산광역시 기장군내에서 2023년도에 반경100m 이내 다른사고6건 이상 지역,1,6,0,4,26,26.0,0.0,과잉(재배치1순위),35.320242536934146,129.17465857998496
대전,대전광역시 동구내에서 2017년도에 반경50m 이내 다른사고8건 이상 지역,1,12,0,3,27,27.0,0.0,과잉(재배치1순위),36.339419924183055,127.44524630024097
전북,전라북도 완주군내에서 2018년도에 반경100m 이내 다른사고4건 이상 지역,1,7,0,4,27,27.0,0.0,과잉(재배치1순위),35.91365854047516,127.07006796643428
경남,경상남도 창원시 성산구내에서 2018년도에 반경50m 이내 다른사고6건 이상 지역,1,7,0,4,27,27.0,0.0,과잉(재배치1순위),35.2245157753914,128.68406977455692
경기,경기도 구리시내에서 2019년도에 반경50m 이내 다른사고8건 이상 지역,1,12,0,3,27,27.0,0.0,과잉(재배치1순위),37.60035609289036,127.14067427439042
전북,전라북도 익산시내에서 2019년도에 반경80m 이내 다른사고10건 이상 지역,1,12,0,3,27,27.0,0.0,과잉(재배치1순위),35.9547126152165,126.98194505914358
경기,경기도 성남시 수정구내에서 2024년도에 반경50m 이내 다른사고8건 이상 지역,1,12,0,3,27,27.0,0.0,과잉(재배치1순위),37.44427659515264,127.13428570527266
서울,서울특별시 노원구내에서 2018년도에 반경50m 이내 다른사고12건 이상 지역,1,18,0,2,28,28.0,0.0,과잉(재배치1순위),37.64140556315882,127.07355712961302
서울,서울특별시 은평구내에서 2018년도에 반경50m 이내 다른사고8건 이상 지역,1,13,0,3,28,28.0,0.0,과잉(재배치1순위),37.61163869000152,126.92909692296095
경기,경기도 하남시내에서 2018년도에 반경50m 이내 다른사고8건 이상 지역,1,8,0,4,28,28.0,0.0,과잉(재배치1순위),37.543401527864695,127.21406201446707
충북,충청북도 청주시 청원구내에서 2021년도에 반경50m 이내 다른사고8건 이상 지역,1,8,0,4,28,28.0,0.0,과잉(재배치1순위),36.740378275301474,127.45617107775426
부산,부산광역시 사상구내에서 2022년도에 반경50m 이내 다른사고6건 이상 지역,1,8,0,4,28,28.0,0.0,과잉(재배치1순위),35.188943302755526,128.9887247075358
전남,전라남도 여수시내에서 2018년도에 반경80m 이내 다른사고10건 이상 지역,1,14,0,3,29,29.0,0.0,과잉(재배치1순위),34.75523175056393,127.70178303406209
경남,경상남도 거제시내에서 2018년도에 반경50m 이내 다른사고8건 이상 지역,1,9,0,4,29,29.0,0.0,과잉(재배치1순위),34.89085708337014,128.62114724775796
부산,부산광역시 연제구내에서 2019년도에 반경50m 이내 다른사고8건 이상 지역,1,9,0,4,29,29.0,0.0,과잉(재배치1순위),35.176798148433676,129.09009898080495
경기,경기도 군포시내에서 2020년도에 반경50m 이내 다른사고8건 이상 지역,1,14,0,3,29,29.0,0.0,과잉(재배치1순위),37.37462372356573,126.9336269852556
울산,울산광역시 중구내에서 2021년도에 반경50m 이내 다른사고6건 이상 지역,1,9,0,4,29,29.0,0.0,과잉(재배치1순위),35.5642270418019,129.32903765338287
충남,충청남도 아산시내에서 2021년도에 반경80m 이내 다른사고10건 이상 지역,2,23,0,7,58,29.0,0.0,과잉(재배치1순위),36.77964536191615,127.05207294286181
경기,경기도 오산시내에서 2024년도에 반경100m 이내 다른사고6건 이상 지역,2,29,0,6,59,29.5,0.0,과잉(재배치1순위),37.13926380188827,127.07167631434014
경기,경기도 연천군내에서 2017년도에 반경100m 이내 다른사고4건 이상 지역,1,10,0,4,30,30.0,0.0,과잉(재배치1순위),38.03264408498915,127.06415030371343
부산,부산광역시 동래구내에서 2020년도에 반경50m 이내 다른사고8건 이상 지역,1,10,0,4,30,30.0,0.0,과잉(재배치1순위),35.200644630816754,129.05828177607495
대전,대전광역시 동구내에서 2020년도에 반경50m 이내 다른사고8건 이상 지역,1,10,0,4,30,30.0,0.0,과잉(재배치1순위),36.325425641911615,127.44008629702296
경기,경기도 고양시일산동구내에서 2020년도에 반경50m 이내 다른사고12건 이상 지역,1,15,0,3,30,30.0,0.0,과잉(재배치1순위),37.655694154744566,126.76849243354283
전북,전라북도 군산시내에서 2020년도에 반경80m 이내 다른사고10건 이상 지역,1,15,0,3,30,30.0,0.0,과잉(재배치1순위),35.982948052571146,126.71803237008619
경기,경기도 성남시중원구내에서 2017년도에 반경50m 이내 다른사고8건 이상 지역,1,11,0,4,31,31.0,0.0,과잉(재배치1순위),37.43082377385807,127.13576377703767
부산,부산광역시 서구내에서 2019년도에 반경50m 이내 다른사고6건 이상 지역,1,11,0,4,31,31.0,0.0,과잉(재배치1순위),35.11295397272547,129.01572549992932
서울,서울특별시 은평구내에서 2022년도에 반경50m 이내 다른사고8건 이상 지역,1,11,0,4,31,31.0,0.0,과잉(재배치1순위),37.6116206093742,126.9290857307008
경기,경기도 용인시기흥구내에서 2019년도에 반경50m 이내 다른사고12건 이상 지역,1,12,0,4,32,32.0,0.0,과잉(재배치1순위),37.285671366436986,127.10361110024371
경기,경기도 화성시내에서 2018년도에 반경50m 이내 다른사고10건 이상 지역,1,13,0,4,33,33.0,0.0,과잉(재배치1순위),37.20505243993353,127.03676614241799
인천,인천광역시 부평구내에서 2022년도에 반경50m 이내 다른사고12건 이상 지역,2,17,0,10,67,33.5,0.0,과잉(재배치1순위),37.525800117074375,126.71990871989904
충남,충청남도 서천군내에서 2019년도에 반경100m 이내 다른사고4건 이상 지역,1,5,0,6,35,35.0,0.0,과잉(재배치1순위),36.035954791796,126.67024586602484
부산,부산광역시 금정구내에서 2020년도에 반경50m 이내 다른사고8건 이상 지역,1,10,0,5,35,35.0,0.0,과잉(재배치1순위),35.23376382368662,129.08985944229892
경기,경기도 고양시일산서구내에서 2017년도에 반경50m 이내 다른사고8건 이상 지역,1,11,0,5,36,36.0,0.0,과잉(재배치1순위),37.68277803291784,126.76984879357
인천,인천광역시 부평구내에서 2019년도에 반경50m 이내 다른사고12건 이상 지역,1,16,0,4,36,36.0,0.0,과잉(재배치1순위),37.48920078307953,126.70559518405841
울산,울산광역시 남구내에서 2020년도에 반경50m 이내 다른사고12건 이상 지역,1,16,0,4,36,36.0,0.0,과잉(재배치1순위),35.54059277760393,129.32585319671253
인천,인천광역시 부평구내에서 2024년도에 반경50m 이내 다른사고12건 이상 지역,1,21,0,3,36,36.0,0.0,과잉(재배치1순위),37.49429998188399,126.72151417879476
대전,대전광역시 서구내에서 2017년도에 반경50m 이내 다른사고14건 이상 지역,1,17,0,4,37,37.0,0.0,과잉(재배치1순위),36.3443474126801,127.38722755820268
경기,경기도 의정부시내에서 2018년도에 반경80m 이내 다른사고10건 이상 지역,1,17,0,4,37,37.0,0.0,과잉(재배치1순위),37.7404693549235,127.03740967449593
경북,경상북도 영주시내에서 2018년도에 반경100m 이내 다른사고4건 이상 지역,1,17,0,4,37,37.0,0.0,과잉(재배치1순위),36.80995965434945,128.6081612871805
서울,서울특별시 송파구내에서 2017년도에 반경50m 이내 다른사고14건 이상 지역,1,15,0,5,40,40.0,0.0,과잉(재배치1순위),37.503016462085675,127.1166338106685
전남,전라남도 목포시내에서 2017년도에 반경80m 이내 다른사고10건 이상 지역,1,16,0,5,41,41.0,0.0,과잉(재배치1순위),34.80605711907864,126.42443017090486
경기,경기도 안양시만안구내에서 2017년도에 반경50m 이내 다른사고6건 이상 지역,1,7,0,7,42,42.0,0.0,과잉(재배치1순위),37.39703596302918,126.92330211369722
부산,부산광역시 북구내에서 2018년도에 반경50m 이내 다른사고6건 이상 지역,1,9,0,7,44,44.0,0.0,과잉(재배치1순위),35.25301261318092,129.0104172607387
경기,경기도 의왕시내에서 2020년도에 반경100m 이내 다른사고6건 이상 지역,1,14,0,6,44,44.0,0.0,과잉(재배치1순위),37.36151818180759,126.9627581044368
서울,서울특별시 서초구내에서 2017년도에 반경50m 이내 다른사고12건 이상 지역,1,20,0,5,45,45.0,0.0,과잉(재배치1순위),37.509991974808166,127.00672006889327
경기,경기도 하남시내에서 2020년도에 반경80m 이내 다른사고10건 이상 지역,1,16,0,6,46,46.0,0.0,과잉(재배치1순위),37.537215017443444,127.22411414166687
경기,경기도 시흥시내에서 2023년도에 반경50m 이내 다른사고10건 이상 지역,1,12,0,7,47,47.0,0.0,과잉(재배치1순위),37.35581689535901,126.7242877981518
경기,경기도 고양시일산동구내에서 2018년도에 반경50m 이내 다른사고12건 이상 지역,1,18,0,6,48,48.0,0.0,과잉(재배치1순위),37.65584610615312,126.76828688391008
경기,경기도 수원시 권선구내에서 2020년도에 반경50m 이내 다른사고12건 이상 지역,1,18,0,6,48,48.0,0.0,과잉(재배치1순위),37.24807206273113,127.03577082228796
경기,경기도 하남시내에서 2023년도에 반경80m 이내 다른사고10건 이상 지역,1,14,0,7,49,49.0,0.0,과잉(재배치1순위),37.572432039046724,127.18148482035413
경북,경상북도 구미시내에서 2022년도에 반경80m 이내 다른사고10건 이상 지역,1,15,0,7,50,50.0,0.0,과잉(재배치1순위),36.11985912586985,128.3504363559484
인천,인천광역시 부평구내에서 2020년도에 반경50m 이내 다른사고12건 이상 지역,1,31,0,4,51,51.0,0.0,과잉(재배치1순위),37.49422691235163,126.72136787660318
